# Constructed from biom file,,,,,,,,,,,,,,,,,,,,,,,,,,,
k__Bacteria;p__Cyanobacteria;c__4C0d-2,0.000102249,0,0,0,0,1.15E-05,3.84E-05,0,0,7.37E-06,2.75E-05,0.000228888,0,0,0,0,0,0,0,0.010116148,0,0,0,7.35E-06,0,0,0
k__Bacteria;p__Cyanobacteria;c__Chloroplast,0.041857345,0.0630529,0.084656844,0.005161804,0.007688849,0.103989193,0.034841579,0.039404672,0.060793273,0.021417095,0.102967838,0.00795541,0.011608955,0.019705019,0.10751419,0.060562063,0.133599039,0.03766473,0.00331431,0.033612538,0.01683543,0.007801192,0.005063311,0.026557149,0.149137268,0.019787238,0.007916644
k__Bacteria;p__Cyanobacteria;c__ML635J-21,0.000104743,0,6.15E-05,0,0.000876799,4.84E-05,0.000127914,0,0.000228815,0.000678036,2.00E-05,0,0,0,7.53E-05,0.000311762,0.000246934,0,0,6.35E-06,0,0,0.000117569,7.59E-05,0,0,0
k__Bacteria;p__Cyanobacteria;c__Nostocophycideae,0.000800537,0.001566637,0,0,0,0.000512483,0.000886869,0,6.44E-05,3.68E-05,0.001262057,8.66E-05,0,0,0.002335627,0.001202512,0.001784252,0,0,2.96E-05,0,0,0,6.37E-05,0,0,0
k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae,0.003481462,0.005832319,0.001987827,0,0.001079137,0.009180937,0.006214477,0.000432134,0.000750799,0.001422402,0.006866192,0.000593872,0.000365898,2.55E-05,0.000753428,0.004605175,0.00769562,0.003996032,0.000313781,0.001828908,0.003967976,0.00066672,0.000117569,0.003532461,0.001198933,0.000645821,0
k__Bacteria;p__Cyanobacteria;c__Synechococcophycideae,0.000364107,0,0,0,0,6.91E-05,0.0002473,0,0.000178762,7.37E-06,0.000616004,0,0,0,0,0,0.000350828,0.000170044,0,1.91E-05,0,0,3.92E-06,3.43E-05,8.99E-05,0,0
k__Bacteria;p__Elusimicrobia;c__,0,0,0,0,0,9.21E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia,0.000174572,0,0.000143451,0.001292665,0,1.27E-05,0,0,0,0,2.00E-05,0.00021033,0.00153012,0,0,0,0,2.83E-05,0.000313781,2.12E-06,0.000508041,0,0.000129326,0.000293963,0,0,0
k__Bacteria;p__FBP;c__,0.000306748,0.000902519,8.20E-05,0.001691089,0,0.000509028,1.71E-05,0,0.000171611,0.000449567,0.000876429,0,9.98E-05,0,0.000276257,0.000454282,0.000968164,0.00045345,0,0.000268833,0,9.12E-05,9.41E-05,0.000894139,9.99E-05,0,0
k__Bacteria;p__FCPU426;c__,0,0,0,0,0,3.45E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Fibrobacteres;c__Fibrobacteria,4.99E-05,0,0,0,0,3.92E-05,2.13E-06,0,0.000235965,1.47E-05,0.000170278,0,0,0,0.000452057,8.91E-06,0.000218326,0,0,8.47E-05,0,0,5.09E-05,0.000200875,0,0,0
k__Bacteria;p__Fibrobacteres;c__TG3,2.49E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23E-06,0,0,0,0,0,0,0
k__Bacteria;p__Firmicutes;c__Bacilli,0.133380385,0.100192424,0.193741419,0.364664217,0.153698291,0.381650334,0.43640767,0.344508088,0.207413604,0.228299161,0.092185262,0.381067856,0.420417124,0.594765695,0.079361093,0.13764753,0.070442555,0.631486467,0.868486596,0.169002547,0.273562594,0.320122403,0.506664211,0.53587824,0.323911719,0.629370504,0.621500634
k__Bacteria;p__Firmicutes;c__Clostridia,0.030777019,0.047024666,0.022378425,0.034025411,0.01428732,0.012753348,0.014437201,0.01371813,0.060392847,0.028109016,0.025549145,0.067256002,0.009779463,0.019552267,0.01170325,0.028040796,0.011697764,0.005838175,0.002588692,0.019002441,0.018815038,0.030526652,0.014225866,0.007709192,0.013807711,0.015105036,0.016924858
k__Bacteria;p__Firmicutes;c__Erysipelotrichi,0.001059901,0.002716073,0.003196918,0.000734871,0,0.000389257,0.000275015,0.000122862,0.000572037,0.000589597,0.001009145,0.003513743,3.33E-05,0.000373394,0.000200914,0.000472097,0.001257257,0,0.000490283,0.002775114,0,0.000700911,0.00011365,4.90E-05,0.000279751,0,9.92E-05
k__Bacteria;p__Fusobacteria;c__Fusobacteriia,0.003611144,0.004406168,0.00100416,0.003612378,0.00088804,0.003094478,0.004176385,0.002207272,0.009960601,0.00692776,0.005078278,0.002369302,0.003160031,0.00148509,0.002285399,0.003429386,0.00208238,0.002012186,0.00074523,0.006064609,0.003819067,0.024930764,0.006039135,0.000460543,0.002587697,0.002529466,0.004167815
k__Bacteria;p__GN02;c__BD1-5,0,0,0,0,0,0,0,0,0,0,2.50E-06,0,0,0,0,0,3.01E-06,0,0,0,8.76E-05,0,0,0,0,0,0
k__Bacteria;p__GN04;c__GN15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46E-05,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Gemmatimonadetes;c__,0,0,0,0,0,0,0,0,0,0,0,0.000284564,0,0,0,0.000516635,0,0,0,0,0,0.000609735,0,0.000195976,0,0,0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-1,0.000872859,0.000302259,0.002602619,0.006436761,0.003495953,0.000219965,0.000665152,4.24E-05,0.000414727,5.90E-05,0.000305498,0.004274641,0.001496857,0,0.000200914,0.001701332,0.000414067,0.000623494,0.001627738,0.000232847,0.004081847,0.001436012,0.000627035,0.00313561,0.001148977,0.004323413,0.004090633
k__Bacteria;p__Gemmatimonadetes;c__Gemm-2,0,8.09E-05,2.05E-05,0,0,1.73E-05,0,0,0,0,1.50E-05,0,0,0,0,0,0,0.000170044,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Gemmatimonadetes;c__Gemm-3,0.000561124,0.000506603,0.00026641,0,0,0.000304035,9.17E-05,0,0.000100107,0.000272688,0.000781273,0,0,0,0.000678085,0.000730415,0.001538823,0,0,9.31E-05,0,0,0,0.000267017,0,0,0.000132312
k__Bacteria;p__Gemmatimonadetes;c__Gemm-5,0.000159609,0,0,0,0,8.18E-05,0,0,5.72E-05,0.000228469,0.000140229,0.000538196,0,0,0,0.000169242,0.000117444,0,0,0,0,0.000763594,0.000184192,0,0,0,0
k__Bacteria;p__Gemmatimonadetes;c__Gemmatimonadetes,0.001359167,0.000779062,0.002991987,0.007499225,0.001247752,0.000520545,0.001072344,4.24E-06,0.000414727,0.001289742,0.00104921,0.002455908,0.001264012,0.003038069,0.000728314,0.002093261,0.001867065,0.001161967,0.000333392,0.000823432,0.003810308,5.70E-05,0.000376221,0.000436046,0.001119004,0.001219884,0.000981311
k__Bacteria;p__Lentisphaerae;c__[Lentisphaeria],9.98E-06,0,0,0,0,5.76E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__NKB19;c__,0,0,0,0,0,6.91E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__NKB19;c__TSBW08,0,0,0,0,0,1.15E-06,0,0,0,0,0,0,0,0,0,0,1.51E-06,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Nitrospirae;c__Nitrospira,0.001528751,0.000447003,0.003196918,0.009154898,0.001843525,0.000170444,4.26E-06,0,0.000729348,0.000655926,0.00017779,0.002078552,0.002261917,0.000178211,0,0.000258317,0.000228866,0.000538472,0.001451236,0.000537665,0.000989804,0.000780689,0.000517304,0.000391951,0.000579484,0.002744739,0.003263686
k__Bacteria;p__OD1;c__SM2F11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000906055,0,0,0,0,0
k__Bacteria;p__OP11;c__OP11-2,0,0,0,0,0,1.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__OP8;c__,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E-05,0,0,0,0,0,0,0
k__Bacteria;p__OP8;c__OP8_2,2.49E-06,0,0,0,0,1.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__OP9;c__OPB46,0,0,0,0,0,1.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__,0,0,0,0.001301518,0.0015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__028H05-P-BN-P5,0,0,0,0,0.001809802,3.11E-05,0,0,0,0,3.51E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__OM190,3.24E-05,0,2.05E-05,0,0.000157374,3.45E-05,0,0,3.58E-05,0,7.51E-05,0,0,0,0,0,0,0,0,2.12E-06,0,0,0.000184192,0,0,0,0.001223882
k__Bacteria;p__Planctomycetes;c__Phycisphaerae,0.000206992,0.000447003,0.002582126,0.002567621,0.000640737,0.000201538,2.77E-05,0,3.58E-05,0.000154769,0.000360588,0.000717595,0,0,0.000853885,1.78E-05,0.000638416,0.001672099,0,9.10E-05,0.00104236,0,0.000160678,8.33E-05,0.002637652,0.0034085,0.001653895
k__Bacteria;p__Planctomycetes;c__Pla4,0,0,0,0,0,0,0,4.24E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Planctomycetes;c__Planctomycetia,0.002578676,0.003120503,0.002705084,0.000371862,0.01071268,0.001369309,0.00118107,0.000554995,0.000800852,0.002056218,0.002534131,0.005443827,0,0.003318115,0.004796826,0.002440654,0.003021935,0.002579,0.00090212,0.001344163,0.010476157,0.003498855,0.000454601,0.002983729,0.002228017,0.001560734,0.009283863
k__Bacteria;p__Planctomycetes;c__vadinHA49,0,0,0,0,0,9.21E-06,0,0,4.29E-05,0,0.001755361,0,0,0,0,1.78E-05,8.73E-05,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Proteobacteria;c__,0,0,0,7.08E-05,0,2.30E-06,0,0,7.15E-06,0,0,0,0,0,0,0,7.53E-06,0,0,2.12E-06,0,0,0,0,0.000499555,0,0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria,0.131300486,0.169843932,0.13420907,0.043702687,0.05536196,0.110736698,0.118810572,0.155360578,0.081801346,0.093487906,0.183431493,0.081997637,0.065462529,0.049856583,0.164624039,0.145815704,0.228199005,0.042766048,0.01323763,0.1183456,0.094662065,0.055975975,0.017725507,0.072381153,0.074423763,0.030479163,0.02276862
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria,0.031694769,0.04487054,0.062934197,0.025198105,0.058363309,0.038902664,0.055071141,0.005727891,0.028087035,0.038765974,0.047560023,0.023024912,0.028872701,0.012245625,0.079587121,0.058967621,0.067277578,0.015927448,0.005157773,0.055707612,0.03471322,0.033700694,0.020880279,0.034011572,0.01442716,0.017203954,0.016880754
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria,0.009865804,0.006709295,0.007889829,0.043906326,0.022886691,0.006224657,0.006502283,0.001131174,0.004354635,0.004539894,0.020896561,0.020049366,0.014536141,0.011150902,0.006956653,0.012523939,0.015749596,0.006093241,0.005295052,0.007768626,0.017273396,0.006604515,0.002582602,0.005641649,0.01001109,0.006242936,0.014014003
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria,0.000466356,0.000251173,0.00053282,0,0.001967176,0.00042611,6.82E-05,0.000953236,0.000865207,0.000331648,0.00185302,0.000420659,0,0,0.000426943,0.000881842,0.000555602,8.50E-05,0,0.001287009,1.75E-05,0.000512861,0.000352707,0.000558531,0.000119893,0.0006817,1.10E-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria,0.194111442,0.179414044,0.102526795,0.12029749,0.245998201,0.098073178,0.091918834,0.139019988,0.198718636,0.221739899,0.214830173,0.119832231,0.095133553,0.08418337,0.157240444,0.165608159,0.146794972,0.063256341,0.020062364,0.16895386,0.129410322,0.111507471,0.15574384,0.146168431,0.135968988,0.059110561,0.04507415
k__Bacteria;p__Proteobacteria;c__TA18,0,0,2.05E-05,9.74E-05,0.000517086,1.04E-05,0,0,0,0,2.50E-05,0,0,0,2.51E-05,0,3.31E-05,0,0,0,0.000280299,0,0,0,0,0,0
k__Bacteria;p__SAR406;c__AB16,0,0,0,0,0,0,0,0,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__SBR1093;c__VHS-B5-50,0,0,0,0,0,0,0,0,0,7.37E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__SR1;c__,2.24E-05,0,0,0,0,1.15E-06,2.77E-05,0,2.15E-05,7.37E-06,0,0.000402101,0,0,0,0,0,0.000113363,0,0.000273066,7.01E-05,0.000957341,0.000105812,1.71E-05,0,0,0.000275649
k__Bacteria;p__Spirochaetes;c__Spirochaetes,0.000281809,5.11E-05,0.00053282,0,0.001371403,0.000210752,0.000185475,0.000186411,0.000228815,0.000648556,0.000197822,0,0,5.09E-05,5.02E-05,0,0.000149064,8.50E-05,1.96E-05,0.000391606,0.000858414,0.000490068,0.000674063,1.47E-05,0,0.000197334,7.72E-05
k__Bacteria;p__Spirochaetes;c__[Leptospirae],0,0,0,0,0,0,2.13E-06,0,0,0,0,0,0,0,0,0,1.66E-05,0,0,0,0,0,0,0,0,1.79E-05,0
k__Bacteria;p__Synergistetes;c__Synergistia,2.49E-06,0.000131972,0,0,0,4.61E-05,0,0,0,2.95E-05,5.01E-06,0,0,0,0,8.91E-06,0.000141536,0,0,1.91E-05,0,0.000786388,2.35E-05,7.35E-06,0,0,0
k__Bacteria;p__TM6;c__SBRH58,0,0,0,0,0,1.27E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__TM6;c__SJA-4,0,0,0,0,0,4.61E-06,0,0,5.72E-05,0,1.75E-05,0,0,0,2.51E-05,0,3.46E-05,0,0,0,0,0,1.18E-05,0,0,0,0
k__Bacteria;p__TM7;c__,0,0,0,0,0,1.15E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.00E-05,0,0
k__Bacteria;p__TM7;c__TM7-1,9.98E-06,0.000144744,0,0,0,7.37E-05,0,0,0,7.37E-06,0.000202831,0,0,0,7.53E-05,1.78E-05,0.000100882,0,0,0.000237081,0,0.000170954,0,0.000134733,0,0,0
k__Bacteria;p__TM7;c__TM7-3,0.000406503,0.000429974,0.000102465,0.000247908,6.74E-05,0.000351253,0.000142837,0.000292326,0.000107257,0.000648556,0.000393141,0.000105165,0.000365898,0.000110321,0.000552514,0.000338485,0.000277048,0,0,0.000582118,0.002005886,0.0003704,0.000180273,7.84E-05,0.000349689,0.000376729,0.000639506
k__Bacteria;p__Tenericutes;c__Mollicutes,0.000152127,9.37E-05,0,0,0,0.000143956,0,0,0.00015731,0.000228469,0.000150245,0.00021033,0,0,0.000150686,0,7.83E-05,0.001133626,0,0.000241314,0,5.70E-06,0.000219462,3.43E-05,0,0,0
k__Bacteria;p__Thermotogae;c__Thermotogae,0,0,0,0,0,3.45E-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__,0,0,0,0,0,2.30E-06,0,0,0,0,0,0,0,0,0,0,1.51E-06,2.83E-05,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__Opitutae,0.000683324,0,0.000676271,6.20E-05,0.002158273,0.00038465,2.13E-06,0.000110152,0.000250266,0.000117919,0.000398149,6.19E-06,0,8.49E-06,0.000452057,0,0.000340288,2.83E-05,0.000235336,0.000120657,0.002075961,0,3.14E-05,0.00024007,0.000849244,0.001865705,0.000319753
k__Bacteria;p__Verrucomicrobia;c__Verruco-5,1.75E-05,0,0.000942681,0,0,1.96E-05,0,0,5.72E-05,0,0.000112684,0,0,0,0.000100457,0.000543357,8.73E-05,0,1.96E-05,0.000143942,0,0,0,4.90E-06,0,0,0.000749766
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae,0.001229485,0.00102172,0.000655778,8.85E-06,0,0.00042611,0.001635164,0.000266906,0.000579188,0.000663296,0.001164398,0.000736154,0,8.49E-06,0.001958913,0.000917472,0.001335554,0,3.92E-05,0.001189637,0,0.000233637,0.000242976,0.000921086,0.002267981,0.0006817,0.000760792
k__Bacteria;p__Verrucomicrobia;c__[Methylacidiphilae],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41E-05,0,0,0,0,0,0,0,0,0,0
k__Bacteria;p__Verrucomicrobia;c__[Pedosphaerae],0.00342909,0.000366116,0.002131279,0.002257736,0.014186151,0.000221116,0.002897247,0.000114388,0.000736498,0.001982518,0.000761241,0.004911816,0.000731797,0.001603897,0.002712341,0.000757137,0.00163067,0.006263285,0.000980565,0.000747228,0.007340317,0.005396442,0.000721091,0.002398252,0.002417848,0.001471037,0.004752191
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria],0.015434647,0.002733101,0.025267947,0.0295365,0.086892986,0.000582734,0.008504134,0.000720223,0.002931692,0.011379214,0.002145998,0.0148468,0.001762964,0.007603659,0.010623336,0.018456331,0.005093775,0.015048888,0.010923496,0.002588836,0.05545531,0.016890236,0.003311531,0.011177961,0.007413402,0.016863104,0.038612933
k__Bacteria;p__WPS-2;c__,0.000189535,0,2.05E-05,0,0,5.30E-05,0,0,0.00015016,0,6.76E-05,0,0,0,0.000100457,0,0.000120456,0.000481791,1.96E-05,0.000103723,0,0,0,5.63E-05,0,0,0
k__Bacteria;p__WS3;c__PRR-12,0.000728214,0,0.000143451,5.31E-05,0.002686601,4.49E-05,0,0,0,0,0,0.000946483,0,0,0.001356171,0,7.68E-05,0.000623494,0.000235336,2.12E-06,0.001664272,0.000900357,0,9.55E-05,0,0.000914913,0.002635206
k__Bacteria;p__[Thermi];c__Deinococci,0.004247084,0.00533423,0.004385516,0.002089513,0.000382194,0.004025009,0.003903502,0.002495361,0.001744714,0.002395236,0.002824604,0.002827078,0.00066527,0.003335087,0.008789994,0.002912751,0.005226276,0.000396769,0.00045106,0.003054531,0.001892015,0.000934547,0.000634873,0.001349782,0.002507768,0.003300863,0.000474117